id,neighbourhood_cleansed,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,room_type_number
1557223,Copacabana,Private room,1,1,1,1,189.0,175,4.81,2
1562955,Copacabana,Entire home/apt,6,1,1,3,1190.0,244,4.38,0
1570745,Maracanã,Entire home/apt,6,1,3,5,895.0,2,4.5,0
1891080,Santa Teresa,Private room,2,1,1,1,236.0,16,4.81,2
1892398,Copacabana,Entire home/apt,7,2,2,4,1086.0,110,4.86,0
1892918,Copacabana,Entire home/apt,3,1,1,2,614.0,139,4.56,0
1895099,Leblon,Entire home/apt,2,1,1,1,929.0,173,4.88,0
1912692,Glória,Entire home/apt,4,1,2,2,498.0,94,4.93,0
1576178,Santa Teresa,Entire home/apt,4,1,2,2,428.0,42,4.44,0
1578335,Copacabana,Entire home/apt,2,1,1,2,509.0,311,4.76,0
1583179,Leblon,Entire home/apt,2,1,1,1,1280.0,171,4.9,0
1589483,Leblon,Entire home/apt,4,1,1,5,1114.0,27,4.67,0
1597516,Copacabana,Entire home/apt,4,1,1,2,111.0,35,4.49,0
1913274,Copacabana,Entire home/apt,5,2,2,3,823.0,329,4.82,0
1922676,Laranjeiras,Entire home/apt,4,2,2,2,250.0,3,5.0,0
1924765,Copacabana,Entire home/apt,2,1,1,1,734.0,93,4.63,0
1927776,Copacabana,Entire home/apt,6,2,2,4,643.0,53,4.4,0
1934374,Laranjeiras,Private room,2,1,1,1,100.0,4,5.0,2
1597581,Santa Teresa,Entire home/apt,6,1,2,4,620.0,62,4.69,0
1605722,Ipanema,Entire home/apt,4,1,1,2,1043.0,23,4.87,0
1609505,Jardim Botânico,Entire home/apt,4,2,2,2,1300.0,5,5.0,0
2101665,Barra da Tijuca,Private room,3,3,1,2,250.0,20,4.79,2
2103541,Urca,Private room,2,1,1,1,457.0,11,4.73,2
1940226,Copacabana,Private room,2,1,1,1,563.0,39,4.69,2
1943837,Copacabana,Private room,2,1,0,1,154.0,216,4.91,2
1946471,Recreio dos Bandeirantes,Private room,2,3,6,4,600.0,1,5.0,2
1947928,Leme,Entire home/apt,3,1,2,2,635.0,57,4.7,0
1948949,Santa Teresa,Private room,3,1,1,5,434.0,10,4.3,2
1952142,Recreio dos Bandeirantes,Entire home/apt,5,2,2,3,723.0,47,4.96,0
1953198,Copacabana,Entire home/apt,2,1,1,4,1273.0,71,4.87,0
2105881,Botafogo,Entire home/apt,3,1,1,2,368.0,107,4.74,0
2110690,Copacabana,Entire home/apt,4,1,2,3,921.0,109,4.8,0
2111666,Botafogo,Private room,1,2,4,2,97.0,5,4.2,2
2113223,Laranjeiras,Entire home/apt,4,1,2,3,950.0,101,4.97,0
2114951,Leblon,Entire home/apt,2,1,0,1,1209.0,0,4.812309491059147,0
1958020,Copacabana,Private room,2,1,1,2,674.0,4,5.0,2
1961615,Copacabana,Entire home/apt,2,1,0,1,1133.0,204,4.75,0
1964140,Barra da Tijuca,Entire home/apt,4,1,1,1,586.0,214,4.81,0
1966222,Copacabana,Entire home/apt,3,1,1,2,600.0,111,4.98,0
1966526,Flamengo,Private room,3,2,1,2,185.0,34,4.85,2
1966732,Copacabana,Entire home/apt,3,1,1,1,878.0,209,4.94,0
1970013,Ipanema,Entire home/apt,4,1,2,4,550.0,2,5.0,0
2116653,Ipanema,Entire home/apt,4,1,1,1,1183.0,211,4.73,0
2119162,Copacabana,Entire home/apt,3,1,1,1,709.0,225,4.67,0
2121305,Maracanã,Entire home/apt,5,2,3,5,900.0,0,4.812309491059147,0
2122478,Urca,Private room,1,1,1,1,420.0,47,4.96,2
1973108,Copacabana,Entire home/apt,4,1,1,3,613.0,5,4.2,0
1974039,Copacabana,Entire home/apt,4,1,1,4,769.0,100,4.88,0
1976186,Lagoa,Entire home/apt,4,2,2,3,1257.0,45,4.93,0
1977864,Botafogo,Private room,2,1,1,1,1054.0,16,4.94,2
1980588,Copacabana,Entire home/apt,2,1,1,5,878.0,48,4.71,0
2127121,Copacabana,Entire home/apt,7,2,2,4,674.0,187,4.74,0
2128009,Botafogo,Entire home/apt,2,1,1,1,339.0,9,4.33,0
2128205,Piedade,Private room,8,3,1,5,674.0,0,4.812309491059147,2
2129356,Copacabana,Entire home/apt,4,2,2,4,1103.0,208,4.98,0
2132605,Copacabana,Entire home/apt,2,1,1,1,1329.0,141,4.79,0
2136960,Barra da Tijuca,Private room,2,3,1,1,343.0,6,4.0,2
1987701,Copacabana,Entire home/apt,4,3,2,2,1000.0,7,4.86,0
1988030,Copacabana,Entire home/apt,3,1,1,0,616.0,32,4.84,0
1989456,Copacabana,Entire home/apt,2,1,1,1,600.0,77,4.9,0
1996358,Copacabana,Entire home/apt,3,1,1,3,1335.0,61,4.64,0
1999101,Glória,Entire home/apt,4,1,1,1,900.0,0,4.812309491059147,0
1999749,Copacabana,Entire home/apt,2,1,1,1,641.0,7,5.0,0
2138728,Leme,Private room,2,1,1,1,488.0,383,4.64,2
2139220,Barra da Tijuca,Entire home/apt,5,3,2,3,650.0,2,5.0,0
2139356,Lagoa,Entire home/apt,3,1,1,2,883.0,23,4.96,0
2000461,Copacabana,Private room,1,2,1,2,340.0,0,4.812309491059147,2
2003574,Barra da Tijuca,Entire home/apt,4,1,1,2,736.0,272,4.79,0
2006977,Copacabana,Entire home/apt,4,1,1,2,575.0,77,4.82,0
2007321,Ipanema,Entire home/apt,2,1,0,1,600.0,32,4.61,0
2007641,Santa Teresa,Entire home/apt,2,1,1,2,216.0,7,5.0,0
2008560,Copacabana,Entire home/apt,3,1,1,4,790.0,196,4.87,0
2011161,Botafogo,Entire home/apt,5,1,0,2,684.0,395,4.93,0
2149220,Copacabana,Entire home/apt,4,2,1,2,561.0,140,4.91,0
2149846,Copacabana,Entire home/apt,4,1,1,2,890.0,57,4.95,0
2152945,Leblon,Entire home/apt,4,1,1,1,944.0,243,4.55,0
2155838,Leblon,Entire home/apt,3,1,1,2,643.0,203,4.97,0
2160137,Catete,Entire home/apt,4,1,1,2,707.0,272,4.92,0
2165011,Copacabana,Entire home/apt,2,1,1,2,843.0,33,4.76,0
2168644,Centro,Entire home/apt,2,1,1,2,261.0,25,4.54,0
2015458,Botafogo,Entire home/apt,6,1,2,6,929.0,109,4.95,0
2016607,Barra da Tijuca,Private room,1,2,1,2,196.0,9,4.89,2
2022672,Barra da Tijuca,Private room,3,3,1,3,550.0,4,4.75,2
2026716,Botafogo,Entire home/apt,3,1,1,1,1050.0,0,4.812309491059147,0
2037205,Leblon,Entire home/apt,4,1,2,1,1200.0,27,4.89,0
2040235,Copacabana,Private room,1,1,1,1,130.0,76,4.89,2
2045244,Copacabana,Entire home/apt,6,2,2,3,914.0,71,4.76,0
2174198,Santa Teresa,Entire home/apt,2,1,1,1,464.0,24,4.71,0
2046481,Leblon,Entire home/apt,2,1,1,2,546.0,142,4.77,0
2048269,Engenho Novo,Private room,2,1,1,1,108.0,11,4.73,2
2049221,Copacabana,Entire home/apt,6,1,2,5,743.0,138,4.91,0
2050282,Copacabana,Entire home/apt,4,1,1,2,501.0,37,4.73,0
2178145,Botafogo,Entire home/apt,4,2,1,2,1348.0,1,5.0,0
2183357,Copacabana,Entire home/apt,3,1,1,1,614.0,7,4.71,0
2186011,Copacabana,Private room,2,1,1,1,280.0,8,4.88,2
2187573,Copacabana,Entire home/apt,4,1,0,2,1014.0,160,4.85,0
2050379,Botafogo,Entire home/apt,2,1,1,2,384.0,106,4.99,0
2050611,Urca,Entire home/apt,2,1,1,2,562.0,12,4.75,0
2050704,Flamengo,Entire home/apt,2,1,1,1,330.0,7,4.86,0
2050752,Ipanema,Private room,2,1,1,1,450.0,22,4.73,2
2050994,Barra da Tijuca,Private room,2,1,4,5,429.0,7,4.86,2
2059273,Copacabana,Entire home/apt,4,1,0,2,302.0,8,4.5,0
2188972,Leblon,Entire home/apt,3,1,1,1,423.0,38,4.95,0
2192557,Santa Teresa,Entire home/apt,3,1,2,2,457.0,140,4.72,0
2196318,Santa Teresa,Entire home/apt,3,1,1,1,668.0,97,4.73,0
2060895,Santa Teresa,Entire home/apt,3,1,1,1,267.0,101,4.73,0
2060953,Copacabana,Entire home/apt,3,1,1,1,711.0,389,4.95,0
2062549,Centro,Entire home/apt,16,2,3,16,1250.0,29,4.59,0
2064302,Copacabana,Entire home/apt,4,1,1,2,595.0,69,4.64,0
2064951,Copacabana,Entire home/apt,4,1,1,2,617.0,60,4.63,0
2065747,Copacabana,Entire home/apt,4,1,1,3,1171.0,238,4.91,0
2066453,Copacabana,Entire home/apt,3,1,1,2,900.0,38,4.84,0
2201388,Copacabana,Entire home/apt,4,1,1,2,357.0,97,4.86,0
2202609,Gávea,Entire home/apt,10,4,3,6,790.0,14,4.71,0
2069171,Ipanema,Entire home/apt,6,1,2,5,1011.0,1,4.0,0
2070509,Copacabana,Private room,2,1,1,1,479.0,5,4.4,2
2071407,Copacabana,Entire home/apt,4,1,1,1,157.0,11,5.0,0
2071807,Copacabana,Entire home/apt,3,1,1,2,457.0,323,4.78,0
2078017,Ipanema,Entire home/apt,4,2,2,3,444.0,175,4.81,0
2078559,Ipanema,Entire home/apt,4,1,0,2,936.0,418,4.81,0
2080198,Jardim Botânico,Entire home/apt,4,1,1,3,195.0,55,4.6,0
2080491,Copacabana,Entire home/apt,4,2,2,3,1343.0,60,4.95,0
2081532,Gávea,Entire home/apt,4,1,2,3,210.0,12,4.83,0
2210042,Barra da Tijuca,Entire home/apt,6,2,2,2,1331.0,2,5.0,0
2081842,Copacabana,Entire home/apt,4,2,2,2,1200.0,42,4.74,0
2085215,Botafogo,Entire home/apt,6,3,3,3,828.0,22,4.82,0
2086795,Ipanema,Private room,2,1,1,1,500.0,11,4.55,2
2087485,Copacabana,Entire home/apt,2,2,1,1,877.0,1,5.0,0
2088615,Copacabana,Entire home/apt,4,1,1,4,900.0,13,5.0,0
2088979,Santa Teresa,Entire home/apt,6,2,2,4,227.0,135,4.56,0
2092178,Copacabana,Entire home/apt,5,1,1,2,1174.0,605,4.8,0
2219984,Copacabana,Entire home/apt,2,1,1,1,889.0,48,4.38,0
2223144,Ipanema,Entire home/apt,2,1,1,2,700.0,134,4.84,0
2233590,Tijuca,Shared room,1,2,1,5,255.0,5,5.0,3
2092831,Flamengo,Private room,4,2,1,3,256.0,54,4.83,2
2096353,Catete,Entire home/apt,4,2,1,2,1000.0,4,5.0,0
2098970,Copacabana,Private room,2,1,1,1,457.0,49,4.18,2
2100757,Copacabana,Entire home/apt,4,1,1,2,310.0,47,4.6,0
2101210,Ipanema,Entire home/apt,4,1,1,1,843.0,56,4.86,0
2101616,Ipanema,Entire home/apt,4,1,1,2,1277.0,384,4.79,0
2233651,Tijuca,Shared room,1,2,1,5,136.0,7,4.86,3
2233690,Tijuca,Shared room,1,1,1,5,255.0,6,5.0,3
2249452,Copacabana,Entire home/apt,4,1,2,2,1253.0,8,5.0,0
2291281,Copacabana,Entire home/apt,3,1,2,5,300.0,16,4.75,0
2291402,Ipanema,Entire home/apt,2,1,1,0,1000.0,216,4.7,0
2293417,Barra da Tijuca,Entire home/apt,2,1,1,1,616.0,1,5.0,0
2297326,Barra da Tijuca,Entire home/apt,4,1,1,1,526.0,7,5.0,0
2297780,Ipanema,Private room,2,1,1,1,579.0,22,4.86,2
2301415,Laranjeiras,Entire home/apt,4,2,2,3,881.0,33,4.66,0
2252657,Praça Seca,Private room,3,1,1,3,97.0,18,4.94,2
2254642,Leblon,Entire home/apt,4,1,1,3,947.0,79,4.77,0
2304688,Ipanema,Entire home/apt,4,1,2,3,750.0,0,4.812309491059147,0
2306767,Copacabana,Entire home/apt,3,1,0,2,709.0,187,4.68,0
2308385,Copacabana,Entire home/apt,3,1,1,2,750.0,24,4.88,0
2309065,Santa Teresa,Entire home/apt,2,1,1,1,923.0,34,4.94,0
2309085,Copacabana,Entire home/apt,3,1,0,2,500.0,51,4.82,0
2309998,Laranjeiras,Entire home/apt,4,2,2,2,680.0,37,5.0,0
2255134,Copacabana,Entire home/apt,3,1,1,2,800.0,2,4.5,0
2255240,Flamengo,Private room,4,2,1,3,220.0,42,4.95,2
2258247,Ipanema,Entire home/apt,4,3,2,3,1191.0,124,4.89,0
2258593,Copacabana,Entire home/apt,3,1,1,2,1200.0,49,4.67,0
2261244,Santa Teresa,Private room,2,1,1,1,170.0,16,4.25,2
2261835,Copacabana,Entire home/apt,4,1,0,4,891.0,62,4.72,0
2263029,Jacarepaguá,Entire home/apt,6,2,2,4,826.0,37,4.92,0
2312206,Ipanema,Entire home/apt,3,2,1,2,843.0,26,4.76,0
2312561,Copacabana,Entire home/apt,2,1,1,1,1342.0,3,4.67,0
2314816,Barra da Tijuca,Entire home/apt,4,1,0,2,1281.0,14,5.0,0
2315128,Vila Isabel,Private room,2,1,1,1,300.0,1,5.0,2
2315377,Glória,Entire home/apt,2,1,0,1,213.0,38,4.42,0
2318611,Leblon,Entire home/apt,2,1,1,2,603.0,150,4.81,0
2319919,Copacabana,Entire home/apt,6,2,3,4,1200.0,13,4.77,0
2268518,Jardim Botânico,Entire home/apt,4,3,2,2,750.0,0,4.812309491059147,0
2273685,Copacabana,Entire home/apt,4,1,2,2,1286.0,24,4.58,0
2277210,Santa Teresa,Entire home/apt,6,1,2,5,505.0,94,4.81,0
2320149,Laranjeiras,Entire home/apt,4,1,2,2,850.0,30,4.6,0
2320291,Vila Isabel,Entire home/apt,7,2,2,6,735.0,23,4.7,0
2323295,Copacabana,Entire home/apt,2,1,1,2,1166.0,88,4.66,0
2324198,Barra da Tijuca,Private room,2,1,1,1,641.0,6,5.0,2
2324312,Barra da Tijuca,Private room,1,1,1,1,337.0,2,5.0,2
2277412,Barra da Tijuca,Entire home/apt,8,3,3,6,900.0,22,4.91,0
2278985,Barra da Tijuca,Entire home/apt,2,1,1,1,800.0,159,4.99,0
2283224,Barra da Tijuca,Entire home/apt,4,1,1,2,990.0,1,5.0,0
2283279,Copacabana,Entire home/apt,5,1,1,3,200.0,39,4.44,0
2283286,Copacabana,Entire home/apt,4,1,1,2,1000.0,11,5.0,0
2386942,Botafogo,Entire home/apt,5,3,2,5,1000.0,0,4.812309491059147,0
2324915,Ipanema,Entire home/apt,2,2,1,2,650.0,15,4.93,0
2325788,Copacabana,Entire home/apt,4,1,1,4,471.0,24,4.96,0
2325943,Lagoa,Entire home/apt,4,1,2,3,521.0,82,4.68,0
2328729,Santa Teresa,Entire home/apt,2,1,1,1,364.0,0,4.812309491059147,0
2329019,Copacabana,Private room,2,2,1,2,159.0,39,4.69,2
2330020,Lagoa,Entire home/apt,7,4,3,6,1200.0,1,5.0,0
2330025,Leblon,Entire home/apt,4,1,1,5,1000.0,0,4.812309491059147,0
2330221,Ipanema,Entire home/apt,2,1,1,1,736.0,176,4.82,0
2388437,Curicica,Private room,4,1,2,2,160.0,0,4.812309491059147,2
2388902,Urca,Private room,2,1,1,2,220.0,12,4.92,2
2393093,Ipanema,Entire home/apt,3,1,1,1,700.0,81,4.53,0
2394710,Barra da Tijuca,Entire home/apt,5,2,2,3,352.0,80,4.84,0
2395324,Centro,Entire home/apt,4,1,1,4,331.0,46,4.8,0
2395690,Copacabana,Entire home/apt,2,2,1,2,1100.0,1,5.0,0
2396516,Recreio dos Bandeirantes,Entire home/apt,8,3,3,8,357.0,7,5.0,0
2397791,Copacabana,Entire home/apt,2,1,1,1,657.0,42,4.52,0
2332435,Leblon,Entire home/apt,4,1,1,3,986.0,65,4.89,0
2333023,Vila Isabel,Private room,2,1,1,1,180.0,17,4.82,2
2335028,Leblon,Entire home/apt,7,2,2,3,1156.0,181,4.8,0
2335125,Copacabana,Entire home/apt,4,2,2,3,750.0,1,5.0,0
2335690,São Francisco Xavier,Entire home/apt,7,2,2,5,800.0,0,4.812309491059147,0
2337260,Barra da Tijuca,Entire home/apt,4,2,2,3,1300.0,0,4.812309491059147,0
2338538,Barra da Tijuca,Entire home/apt,6,2,2,4,487.0,18,4.72,0
2339141,Copacabana,Entire home/apt,4,1,2,3,1100.0,2,5.0,0
2341248,Botafogo,Entire home/apt,4,2,2,2,800.0,9,4.67,0
2402718,São Conrado,Entire home/apt,2,1,0,2,486.0,26,4.62,0
2405206,Leme,Private room,2,1,1,1,493.0,401,4.94,2
2410793,Copacabana,Entire home/apt,4,1,1,3,943.0,209,4.83,0
2411942,Botafogo,Private room,2,2,1,1,286.0,45,4.89,2
2342928,Centro,Shared room,1,1,1,1,300.0,11,4.82,3
2346165,Laranjeiras,Entire home/apt,4,3,2,4,550.0,0,4.812309491059147,0
2347667,Vila Isabel,Entire home/apt,4,1,1,3,400.0,0,4.812309491059147,0
2347864,Urca,Private room,1,0,1,1,674.0,4,4.75,2
2349343,Glória,Entire home/apt,2,1,1,1,314.0,397,4.8,0
2351221,Barra da Tijuca,Entire home/apt,4,2,2,2,1214.0,5,5.0,0
2353745,Humaitá,Private room,3,1,1,2,457.0,81,4.91,2
2413517,Ipanema,Private room,2,1,1,1,220.0,57,4.77,2
2414243,Copacabana,Entire home/apt,4,1,1,2,700.0,82,4.72,0
2415735,Copacabana,Entire home/apt,2,1,0,3,314.0,436,4.82,0
2416400,Portuguesa,Entire home/apt,4,2,2,3,750.0,0,4.812309491059147,0
2416654,Santa Teresa,Private room,2,1,2,3,240.0,0,4.812309491059147,2
2417092,Laranjeiras,Entire home/apt,5,2,2,2,1214.0,3,5.0,0
2355867,Leme,Private room,2,1,1,2,340.0,26,4.96,2
2356037,Copacabana,Entire home/apt,4,1,1,1,854.0,76,4.86,0
2357066,Cachambi,Entire home/apt,5,1,2,3,371.0,0,4.812309491059147,0
2360342,Lins de Vasconcelos,Entire home/apt,4,1,2,3,130.0,3,4.33,0
2360374,Vidigal,Entire home/apt,2,1,1,2,657.0,17,4.71,0
2417676,Flamengo,Entire home/apt,2,1,0,1,1011.0,0,4.812309491059147,0
2419833,Tijuca,Private room,1,1,1,1,157.0,11,4.45,2
2422745,Centro,Private room,2,1,1,1,206.0,114,4.91,2
2424477,Copacabana,Private room,2,1,1,1,393.0,196,4.89,2
2425933,Copacabana,Entire home/apt,3,1,0,2,921.0,25,4.52,0
2426207,Flamengo,Entire home/apt,5,2,3,5,254.0,3,5.0,0
2364604,Leblon,Private room,1,1,1,1,1342.0,14,5.0,2
2366515,Recreio dos Bandeirantes,Private room,2,2,1,1,506.0,1,5.0,2
2367062,Botafogo,Entire home/apt,2,1,1,2,500.0,6,5.0,0
2370226,Laranjeiras,Private room,2,1,1,1,307.0,137,4.96,2
2370395,Centro,Entire home/apt,4,1,1,2,350.0,4,5.0,0
2371038,Guaratiba,Entire home/apt,4,0,2,2,1143.0,7,4.71,0
2371101,Santa Teresa,Entire home/apt,5,1,2,2,1000.0,0,4.812309491059147,0
2371642,Recreio dos Bandeirantes,Entire home/apt,8,3,3,4,1000.0,0,4.812309491059147,0
2372644,Copacabana,Entire home/apt,4,2,2,2,1214.0,29,4.66,0
2426248,Laranjeiras,Private room,1,1,1,1,129.0,36,4.97,2
2426251,Copacabana,Entire home/apt,2,1,0,1,584.0,58,4.76,0
2428313,Ipanema,Private room,2,1,1,1,130.0,36,4.75,2
2373089,Copacabana,Entire home/apt,3,1,0,2,746.0,22,4.77,0
2377289,Copacabana,Shared room,2,1,1,1,1214.0,0,4.812309491059147,3
2378616,Botafogo,Entire home/apt,4,1,2,3,743.0,6,5.0,0
2428706,Urca,Entire home/apt,2,1,0,2,126.0,395,4.75,0
2432548,Santa Teresa,Entire home/apt,9,1,2,7,516.0,31,4.45,0
2433205,Copacabana,Entire home/apt,3,1,0,2,680.0,10,5.0,0
2435260,Joá,Private room,2,1,1,1,500.0,3,4.33,2
2436070,Copacabana,Private room,2,1,1,2,150.0,0,4.812309491059147,2
2436189,Copacabana,Private room,2,2,1,1,550.0,9,5.0,2
2384727,Copacabana,Entire home/apt,6,2,3,4,489.0,2,5.0,0
2385600,Copacabana,Private room,2,1,1,2,286.0,39,5.0,2
2526465,Botafogo,Entire home/apt,3,1,1,1,350.0,1,5.0,0
2531548,Maracanã,Entire home/apt,3,3,2,2,700.0,0,4.812309491059147,0
2531553,Copacabana,Entire home/apt,2,1,1,2,347.0,13,4.77,0
2441538,Flamengo,Entire home/apt,4,1,1,4,146.0,13,4.77,0
2441948,Centro,Entire home/apt,5,1,1,5,700.0,5,5.0,0
2444510,Cavalcanti,Private room,2,1,1,1,350.0,0,4.812309491059147,2
2445702,Copacabana,Entire home/apt,2,1,1,1,260.0,47,4.72,0
2451427,Botafogo,Entire home/apt,2,1,0,1,700.0,20,5.0,0
2531801,Maracanã,Entire home/apt,6,2,2,2,900.0,0,4.812309491059147,0
2531989,Barra da Tijuca,Entire home/apt,4,1,1,2,1103.0,225,4.64,0
2535707,Laranjeiras,Entire home/apt,5,4,3,5,500.0,9,4.67,0
2536745,Lagoa,Entire home/apt,6,4,3,2,1269.0,28,4.93,0
2538346,Centro,Entire home/apt,4,2,2,3,699.0,14,4.86,0
2539099,Copacabana,Entire home/apt,2,1,1,1,804.0,143,4.91,0
2452761,Centro,Entire home/apt,3,1,1,2,500.0,190,4.81,0
2453459,Copacabana,Entire home/apt,5,1,2,5,1354.0,10,4.9,0
2542775,Laranjeiras,Entire home/apt,4,1,2,3,1050.0,0,4.812309491059147,0
2542894,Tijuca,Private room,3,2,1,3,877.0,0,4.812309491059147,2
2544793,Ipanema,Entire home/apt,2,1,1,1,966.0,80,4.88,0
2546631,Copacabana,Entire home/apt,4,2,1,3,1044.0,431,4.51,0
2454776,Copacabana,Entire home/apt,3,1,1,2,700.0,2,5.0,0
2461715,Copacabana,Entire home/apt,5,2,2,3,1251.0,116,4.92,0
2465539,Lagoa,Entire home/apt,5,2,3,3,700.0,2,5.0,0
2465848,Ipanema,Entire home/apt,5,1,1,4,917.0,417,4.69,0
2467139,Copacabana,Entire home/apt,2,1,1,1,732.0,22,4.86,0
2550510,Ipanema,Entire home/apt,5,1,3,4,921.0,59,4.71,0
2552885,Ipanema,Entire home/apt,2,1,0,1,1000.0,215,4.85,0
2554092,Maracanã,Entire home/apt,2,1,1,1,1200.0,0,4.812309491059147,0
2556889,Leblon,Entire home/apt,4,2,2,3,886.0,14,4.5,0
2559768,Copacabana,Entire home/apt,2,1,0,4,546.0,71,4.61,0
2467298,Barra da Tijuca,Private room,2,1,1,1,438.0,65,4.88,2
2469301,Copacabana,Entire home/apt,4,2,2,2,980.0,3,4.67,0
2470413,Botafogo,Entire home/apt,3,1,1,2,493.0,21,4.57,0
2472488,Lagoa,Entire home/apt,5,2,3,3,1081.0,4,4.0,0
2472567,Copacabana,Entire home/apt,5,2,3,4,939.0,28,4.68,0
2560076,Tijuca,Entire home/apt,6,2,3,3,944.0,0,4.812309491059147,0
2561826,Copacabana,Entire home/apt,2,1,1,1,770.0,5,4.8,0
2569225,Santa Teresa,Entire home/apt,4,1,1,2,980.0,1,5.0,0
2569886,São Conrado,Private room,4,2,1,4,1348.0,0,4.812309491059147,2
2570167,Grajaú,Private room,2,1,1,1,150.0,0,4.812309491059147,2
2473323,Barra da Tijuca,Private room,2,1,1,1,210.0,355,4.86,2
2473669,Copacabana,Private room,2,1,1,1,1200.0,15,4.33,2
2473738,Santa Teresa,Private room,2,1,1,1,300.0,0,4.812309491059147,2
2473900,Praça da Bandeira,Entire home/apt,4,1,1,1,500.0,1,5.0,0
2473992,Copacabana,Private room,2,3,1,1,1114.0,20,4.55,2
2476890,Leme,Entire home/apt,5,1,1,4,202.0,126,4.83,0
2477081,Leblon,Entire home/apt,7,2,3,6,786.0,45,4.58,0
2478146,Barra da Tijuca,Entire home/apt,6,2,2,2,585.0,0,4.812309491059147,0
2478680,Copacabana,Entire home/apt,4,1,0,1,165.0,35,4.8,0
2577997,Vila Isabel,Entire home/apt,10,2,4,8,1200.0,0,4.812309491059147,0
2581939,Leblon,Entire home/apt,6,1,2,3,550.0,9,4.44,0
2479163,Copacabana,Private room,2,1,1,2,240.0,0,4.812309491059147,2
2482494,Copacabana,Entire home/apt,5,2,2,3,833.0,13,4.38,0
2487936,Glória,Entire home/apt,2,1,1,1,625.0,62,4.9,0
2489727,Ipanema,Private room,2,1,1,1,350.0,225,4.73,2
2498813,Glória,Entire home/apt,4,1,2,5,492.0,3,4.67,0
2508774,Ipanema,Private room,3,1,2,3,447.0,173,4.77,2
2513565,Copacabana,Private room,1,1,1,1,249.0,7,5.0,2
2515976,Santa Teresa,Entire home/apt,3,1,0,2,550.0,259,4.73,0
2516064,Santa Teresa,Entire home/apt,2,1,1,1,672.0,205,4.76,0
2582796,Leme,Entire home/apt,6,2,2,3,857.0,21,4.9,0
2582937,Copacabana,Entire home/apt,4,1,1,2,1171.0,5,5.0,0
2589200,Leblon,Entire home/apt,4,2,2,2,475.0,1,4.0,0
2590654,Grajaú,Private room,2,1,1,1,200.0,0,4.812309491059147,2
2592761,Copacabana,Entire home/apt,3,1,1,2,676.0,165,4.98,0
2597158,Ipanema,Entire home/apt,2,1,0,2,810.0,1,5.0,0
2519138,Botafogo,Entire home/apt,2,1,1,1,230.0,33,4.85,0
2519844,Jardim Botânico,Entire home/apt,6,2,3,3,700.0,0,4.812309491059147,0
2520025,Ipanema,Entire home/apt,2,1,1,1,700.0,0,4.812309491059147,0
2520345,Copacabana,Entire home/apt,4,1,1,2,913.0,15,4.6,0
2521434,Copacabana,Private room,2,2,1,1,1050.0,0,4.812309491059147,2
2523418,Copacabana,Entire home/apt,6,1,3,4,450.0,3,4.67,0
2524581,Maracanã,Private room,1,1,1,1,877.0,0,4.812309491059147,2
2525017,Glória,Entire home/apt,2,1,1,1,600.0,13,4.38,0
2525446,Urca,Entire home/apt,4,1,2,4,420.0,2,4.5,0
2658529,Riachuelo,Entire home/apt,5,2,2,3,550.0,0,4.812309491059147,0
2598991,São Francisco Xavier,Entire home/apt,6,2,2,3,1300.0,0,4.812309491059147,0
2600881,Ipanema,Entire home/apt,6,2,3,4,1254.0,12,4.92,0
2604279,Recreio dos Bandeirantes,Entire home/apt,6,3,2,6,800.0,0,4.812309491059147,0
2604836,Jacarepaguá,Entire home/apt,5,1,2,3,674.0,0,4.812309491059147,0
2607831,Copacabana,Entire home/apt,2,1,0,1,346.0,176,4.78,0
2612695,Copacabana,Entire home/apt,4,2,2,4,650.0,265,4.82,0
2613692,Copacabana,Entire home/apt,4,1,1,2,220.0,25,4.28,0
2660338,Copacabana,Entire home/apt,5,2,2,2,929.0,3,4.67,0
2664267,Tijuca,Entire home/apt,8,2,3,4,714.0,20,4.65,0
2665412,Glória,Private room,1,1,1,1,151.0,9,4.89,2
2666134,Tijuca,Entire home/apt,6,4,3,4,1000.0,0,4.812309491059147,0
2614489,Ipanema,Entire home/apt,4,2,2,3,255.0,61,4.85,0
2614862,Barra da Tijuca,Entire home/apt,2,1,1,1,750.0,2,4.5,0
2620460,Copacabana,Entire home/apt,2,2,2,2,1230.0,4,5.0,0
2628389,Tijuca,Private room,2,2,1,1,150.0,1,5.0,2
2634018,Ipanema,Entire home/apt,3,1,1,2,1171.0,86,4.76,0
2637512,Copacabana,Entire home/apt,4,1,0,1,229.0,6,5.0,0
2666977,Leme,Entire home/apt,8,2,2,4,1292.0,270,4.93,0
2670325,Copacabana,Entire home/apt,3,1,1,1,580.0,7,4.43,0
2671156,Leblon,Entire home/apt,5,2,2,2,1114.0,7,4.71,0
2671753,Botafogo,Private room,3,1,1,1,450.0,6,4.83,2
2675595,Barra da Tijuca,Entire home/apt,4,3,2,2,850.0,13,4.92,0
2676452,Ipanema,Entire home/apt,5,1,3,4,1343.0,1,2.0,0
2639432,Cosme Velho,Entire home/apt,3,1,1,1,700.0,156,4.94,0
2640305,São Conrado,Private room,2,1,1,1,185.0,22,5.0,2
2642362,Gávea,Entire home/apt,4,2,2,2,329.0,13,4.69,0
